"","V180","V35","V8","V143","V209","V151","V249","V74_HK","V16","V79","V236","V193","V81","WEIGHT1A","V164","V150","V118","V47","V213G","I_WOMPOL","V256","V145","V43_16","V43_08","RELATIVISM","V183","V220","V254","V72","V7_CO","V43_24","V219","V43_23","V221","V198","WEIGHT2A","V69","V57","V56","V159","V105","V28","V259","WEIGHT4B","V169","V71","V208","V257C","V48","V210","V42","V253CS","WEIGHT1B","I_TRUSTCOURTS","V12","V213N","V41","V192","EQUALITY","V204","V213H","V168","I_WOMJOB","V257B","V59","V142","V43_03","I_TRUSTPOLICE","V239","V91","V129","V263","V132","V32","V43_12","V213A","V43","V108","V89","V114","V19","V245","V144","WEIGHT2B","V4","V252B","V251","V121","V68","V213L","V39","V21","V133","V97","V202","V33","WEIGHTB","I_HOMOLIB","V157","V194","I_AUTHORITY","I_NATIONALISM","DEFIANCE","I_DEVOUT","COW","V116"
"3100",-4,2,1,1,3,2,-4,6,2,1,1968,-4,-4,1,2,3,4,-4,-4,0.660000026226044,-4,-4,-4,-4,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,1,-4,1,2,-4,1,0,1,0.660000026226044,-4,-4,-4,-4,-4,-4,-4,3,1,1.77964904969252e-43,2,-4,-4,5,0.773333013057709,10,-4,-4,1,-4,2,3,-4,0,-4,-4,-4,-4,1,-4,-4,-4,-4,-4,-4,5,2,-4,1,1,1,-4,3,-4,9,-4,-4,2,1,-4,1,0,0.915000021457672,0,-4,-4,0.5,0.660000026226044,0.496666997671127,0.330000013113022,714,4
"3101",1,2,1,2,4,1,2,-4,2,1,1977,1,2,1,3,4,1,9,-4,0.330000013113022,1290,2,-4,1,0.0710000023245811,1,-4,1,3,-4,-4,-4,-4,-4,3,1,2,1,1,10,3,0,1,1,-4,1,1,364050,2,3,-4,-4,1,0.330000013113022,1,1,1,10,0.219999998807907,10,-4,-4,0,364000,2,3,-4,0.330000013113022,18,-4,-4,-4,1,0,-4,-4,-4,2,1,-4,1,-3,2,1,1,-4,2,3,4,-4,1,2,3,-4,1,-4,1,0,10,1,0.5,1,0.610000014305115,0.330000013113022,630,1
"3102",2,2,2,3,2,1,1,-4,1,1,1980,1,3,1,3,4,8,2,-4,0,1400,2,-4,-4,0,1,1,1,1,-4,-4,2,-4,3,1,1,1,1,0,9,3,0,1,1,4,4,1,-4,1,3,2,9,1,0.330000013113022,2,-4,2,6,0.5,4,-4,1,0.5,-4,2,2,-4,1,22,10,3,-4,3,0,-4,-4,-4,3,5,5,2,-3,3,1,1,-4,1,3,8,-4,2,1,3,3,1,0,1,0,10,5,0,0.330000013113022,0.330000013113022,0.660000026226044,360,10
"3103",-4,-4,1,-4,1,2,1,-4,1,-4,1986,-4,-4,1,3,3,2,-4,-4,0,70,-4,2,1,1.77964904969252e-43,-4,-4,2,2,-4,-4,-4,-4,-4,-4,1,-4,-4,0,9,-4,-4,1,0.660000026226044,-4,1,-4,-4,-4,-4,-4,7,1,1.77964904969252e-43,2,-4,-4,10,0.333332985639572,10,-4,-4,0,-4,-4,-4,-4,1.77964904969252e-43,20,-4,-4,1,2,-4,1,-4,-4,-4,-4,-4,1,-4,-4,1,1,-4,2,-4,8,-4,2,1,-4,2,-4,-4,0.8299999833107,1.77964904969252e-43,8,2,0,0,0,0,645,2
"3104",-4,2,2,3,2,2,-4,5,2,1,1984,-4,-4,1,2,4,4,-4,-4,0.660000026226044,-4,-4,-4,-4,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,1,-4,1,0,-4,2,0,1,0.660000026226044,-4,-4,-4,-4,-4,-4,-4,8,1,1.77964904969252e-43,2,-4,-4,6,0.773333013057709,6,-4,-4,1,-4,3,3,-4,0.330000013113022,-4,-4,-4,-4,3,-4,-4,-4,-4,-4,-4,7,2,-4,3,1,1,-4,1,-4,7,-4,-4,2,3,-4,8,0,0.915000021457672,0.777778029441833,-4,-4,1,0.330000013113022,0.553332984447479,0.330000013113022,714,4
"3105",3,2,2,2,1,2,-3,-4,1,1,1950,1,5,1,1,4,7,9,1,1,1400,2,-4,-4,1,3,1,2,3,-4,-4,1,-4,-4,3,1,3,1,2,10,3,0,0.375598311424255,1,3,4,1,-4,2,1,2,124006,1,0,2,-4,2,8,1,7,4,1,1,-4,2,1,2,0,20,9,2,-4,1,0,-4,-4,-4,2,2,-1,2,3,2,1,1,-4,2,9,8,-4,2,2,2,3,8,0,1,0.777778029441833,-1,4,0,0,0.109999999403954,0.330000013113022,20,7
"3106",1,2,4,2,1,2,-3,-4,1,1,1949,1,2,1,2,4,8,6,-4,0.660000026226044,-4,2,-4,-4,0.333332985639572,3,1,1,4,-4,-4,2,-4,5,3,1,1,1,3,10,2,0,0.988139092922211,1,4,1,1,-4,2,3,2,792035,1,0,2,-4,1,10,0.330000013113022,10,-4,1,0,-4,2,1,-4,0,19,8,4,-4,1,0,-4,-4,-4,1,2,5,1,8,2,1,1,-4,2,7,5,-4,2,1,1,3,1,0,1,0,6,2,0,0,0,0,640,6
"3107",2,2,1,2,1,1,-3,-4,2,1,1972,2,4,1,2,4,2,5,-4,1,1400,2,-4,-4,0,1,1,1,3,-4,-4,3,-4,7,1,1,2,1,2,10,2,0,1.27494299411774,1,3,2,1,-4,4,2,2,-4,1,0.660000026226044,1,-4,2,10,0.666666984558105,10,-4,1,0,-4,1,3,-4,0.660000026226044,12,-4,2,-4,4,0,-4,2,-4,1,1,9,2,3,2,1,1,-4,2,7,6,-4,2,1,2,2,7,0,1,0.666666984558105,10,4,0,0,0,0,160,2
"3108",2,2,3,2,1,1,2,-4,1,1,1947,1,5,1,3,2,8,3,2,1,1400,4,-4,-4,0,3,1,1,3,-4,-4,1,-4,-4,1,1,3,1,2,9,1,0,0.204899072647095,1,4,2,1,-4,3,2,2,124002,1,0.330000013113022,2,-4,2,10,0.886667013168335,10,3,5,1,-4,1,1,2,0,65,10,1,-4,1,0,-4,-4,-4,1,2,5,1,-3,2,1,1,-4,2,10,8,-4,2,1,2,1,1,0,1,0,9,5,0,0,0,0,20,4
"3109",1,2,1,-1,1,1,1,-4,2,1,1991,1,2,1,2,4,4,1,-4,1,220,2,-4,-4,0.49099999666214,1,1,1,4,-4,-4,2,-4,-1,1,1,1,1,0,8,-5,0,1,1,2,2,1,-4,1,2,2,-4,1,1.77964904969252e-43,2,-4,2,10,1,3,-4,1,1,-4,1,3,-4,0.330000013113022,17,7,3,-4,2,0,-4,-4,-4,2,6,-1,2,-3,2,1,1,-4,-1,8,6,-4,2,2,3,2,6,-4,1,0.555555999279022,10,5,0.5,0,0.166666999459267,0,551,7
"3110",1,2,1,-2,2,1,-3,-4,2,3,1978,-4,4,1,1,3,5,9,-4,0.330000013113022,502,-2,-4,-4,0.333332985639572,1,1,1,2,-4,-4,1,-4,10,4,1,2,1,1,4,2,0,1,1,-4,4,1,-4,1,2,2,-4,1,0.660000026226044,1,-4,1,10,0.219999998807907,9,-4,-4,0,-4,2,3,-4,0.660000026226044,21,9,2,1,1,0,-4,-4,-4,3,3,8,1,6,-2,1,1,-4,3,9,8,-4,2,1,3,3,2,-4,1,0.111111000180244,9,2,0,0.330000013113022,0.219999998807907,0.330000013113022,452,5
"3111",-1,2,1,-1,1,-1,1,-4,2,2,1984,1,-1,1,-1,-1,1,-4,-4,1.77964904969252e-43,-4,-1,-4,-4,0,-1,-1,3,-1,-4,-4,-1,-4,-1,1,0.660000026226044,-1,1,-1,-1,-1,0,1,0.660000026226044,-1,-1,1,-4,1,-1,2,-4,1,1.77964904969252e-43,1,-4,2,5,1.77964904969252e-43,NA,-4,-1,0,-4,-1,-1,-4,1.77964904969252e-43,8,-1,4,-4,-1,0,-4,-4,2,-1,-1,-1,2,10,-1,0.660000026226044,1,-4,2,-1,3,-4,2,1,-1,-1,-1,0,0.745000004768372,1.77964904969252e-43,-1,-1,0.5,0,0.166666999459267,0,750,-1
"3112",3,2,2,2,-3,1,-4,-4,1,-4,1961,1,5,0.660000026226044,2,4,5,5,-4,0.660000026226044,-4,2,-4,-4,0,3,1,-4,4,-4,-4,1,-4,7,1,1,1,1,2,10,2,0,0.708707988262177,1,2,2,1,7561008,1,1,2,756015,1,0.330000013113022,2,-4,2,10,0.60666698217392,6,-4,4,0.5,-4,2,2,-4,0.330000013113022,34,-4,2,-4,2,0,-4,-4,2,4,1,5,1,5,2,1,1,-4,3,10,8,-4,2,1,3,1,1,-2,1,0,10,-4,1.77964904969252e-43,1.77964904969252e-43,1.77964904969252e-43,0,225,1
"3113",4,2,1,1,-3,2,1,-4,1,1,1972,1,-4,0.660000026226044,3,4,1,-4,-4,1,725,-4,-4,-4,1,4,-4,1,4,-4,-4,-4,-4,-4,6,1,1,2,0,-4,1,-4,0.709677398204803,1,-4,3,-4,-4,1,-4,-4,2,1,1.77964904969252e-43,2,-4,-4,10,0.886667013168335,8,-4,-4,1,-4,2,3,1,1,16,-4,-4,-4,3,-4,-4,-4,-4,-4,-4,1,2,-4,4,1,1,5,3,-4,6,-4,-4,1,2,3,6,-4,1,0.555555999279022,-4,3,0,1.77964904969252e-43,0.0769999995827675,0,90,1
"3114",-4,-4,1,-4,1,2,-3,-4,1,-4,1970,-4,-4,1,4,3,1,-4,-4,0.330000013113022,70,-4,2,2,1.77964904969252e-43,-4,-4,1,2,-4,-4,-4,-4,-4,-4,1,-4,-4,3,6,-4,-4,1,0.660000026226044,-4,1,-4,-4,-4,-4,-4,8,1,1.77964904969252e-43,2,-4,-4,10,0.219999998807907,10,-4,-4,0,-4,-4,-4,-4,1.77964904969252e-43,-5,-4,-4,2,3,-4,1,-4,-4,-4,-4,-4,1,-4,-4,1,1,-4,2,-4,1,-4,2,2,-4,-1,-4,-4,0.8299999833107,1.77964904969252e-43,6,1,0,0,0,0,645,10
"3115",3,1,1,2,1,1,1,-4,1,1,1982,1,3,1,1,3,1,9,-4,0.330000013113022,1290,1,-4,1,0.333332985639572,3,-4,2,2,-4,-4,-4,-4,-4,9,1,3,1,2,8,2,0,1,1,-4,1,5,364022,2,1,-4,-4,1,0.330000013113022,2,1,1,10,0.663332998752594,10,-4,-4,1,364000,2,2,-4,0.330000013113022,13,-4,-4,-4,2,0,-4,-4,-4,1,1,-4,1,-3,2,1,1,-4,3,9,8,-4,1,1,3,-4,1,-4,1,0,9,1,0,0,0,0,630,5
"3116",-4,2,2,2,3,2,-4,3,2,1,1959,-4,-4,0.660000026226044,2,3,4,-4,-4,0.330000013113022,-4,-4,-4,-4,0.333332985639572,-4,-4,-4,-4,-4,-4,-4,-4,-4,3,1,-4,1,2,-4,2,0,1,0.660000026226044,-4,-4,-4,-4,-4,-4,-4,1,1,1.77964904969252e-43,2,-4,-4,-2,0.553332984447479,3,-4,-4,1,-4,3,3,-4,0.330000013113022,-4,-4,-4,-4,2,-4,-4,-4,-4,-4,-4,3,2,-4,2,1,1,-4,3,-4,6,-4,-4,2,3,-4,10,0,0.915000021457672,1,-4,-4,1.77964904969252e-43,0.660000026226044,0.500320017337799,0.330000013113022,714,4
"3117",1,2,1,3,2,-2,1,-4,1,1,1960,2,3,1,2,-2,8,2,-4,0,1400,-1,-4,-4,0,1,1,1,1,-4,-4,1,-4,10,1,1,1,1,2,10,4,1,0.574445009231567,1,1,3,1,-4,2,1,2,-4,1,0.330000013113022,2,-4,1,9,0,10,-4,3,0,-4,2,3,-4,0.330000013113022,19,4,2,-4,2,0,-4,-4,-4,1,2,-1,2,10,-1,1,1,-4,2,3,2,-4,2,1,4,3,1,-4,1,0,10,5,0,0.330000013113022,0.443332999944687,1,369,10
"3118",1,2,1,2,1,1,1,-4,1,1,1967,1,2,1,2,1,7,5,-4,0.660000026226044,1260,2,-4,-4,0,1,1,3,1,-4,-4,1,-4,8,1,1,1,1,5,10,2,0,1,1,4,4,1,-4,1,2,2,-4,1,0.660000026226044,1,-4,1,10,0.886667013168335,10,-4,1,1,-4,2,2,-4,0.660000026226044,-2,5,3,-4,2,0,-4,-4,2,2,4,5,1,-3,2,1,1,-4,1,6,8,-4,2,2,2,2,1,0,1,0,10,3,0,0,0,0,850,8
"3119",2,2,1,3,1,1,-3,-4,1,1,1982,1,4,1,3,3,7,4,-4,0.660000026226044,-4,1,-4,-4,0,1,1,1,1,-4,-4,3,-4,9,1,1,2,1,0,10,3,0,0.701416552066803,1,1,2,1,-4,4,1,1,792036,1,1,2,-4,1,10,0.439999997615814,10,-4,4,0,-4,2,3,-4,1,19,10,3,-4,1,0,-4,-4,-4,1,1,10,2,1,3,1,1,-4,3,4,7,-4,2,1,4,3,1,0,1,0,10,3,0.5,0,0.27666699886322,0.330000013113022,640,4
"3120",-1,2,2,1,1,1,1,-4,1,1,1972,-1,3,1,1,3,2,9,-4,0.660000026226044,1319,1,-4,-4,0,1,1,2,-2,-4,-4,1,-4,9,1,1,-2,1,2,10,2,0,1,0.660000026226044,4,-2,1,-4,2,1,2,-4,1,0,2,-4,2,2,0.439999997615814,10,-4,3,0,704012,2,1,-4,0,15,8,-1,-4,1,0,-4,-4,2,2,2,10,2,5,1,1,1,-4,2,2,9,-4,2,2,1,3,1,0,0.915000021457672,0,10,1,0,0,0,0,816,3
"3121",1,2,1,2,1,3,1,-4,1,1,1956,1,3,1,3,3,10,3,-4,0.330000013113022,-1,1,-4,-4,0.333332985639572,1,-1,2,2,-4,-4,-1,-4,8,4,1,2,1,2,10,2,0,2.14567804336548,1,3,1,3,-4,2,2,2,-4,1,1,2,-4,2,10,0.330000013113022,10,-4,1,0,-4,2,2,-4,0,15,5,4,-4,2,0,-4,-4,-4,4,2,6,1,1,2,1,1,-4,4,10,10,-4,2,1,2,3,5,0,1,0.444444000720978,10,2,0,0,0,0,155,8
"3122",1,2,2,2,1,2,-4,-4,1,-4,1971,1,6,0.660000026226044,2,4,7,8,-4,0.660000026226044,-4,2,-4,-4,0.333332985639572,1,1,-4,2,-4,-4,2,-4,8,1,1,1,1,3,9,1,0,0.708707988262177,1,4,4,1,7561052,4,1,2,756019,1,0.330000013113022,1,-4,2,7,0.886667013168335,3,-4,5,1,-4,2,3,-4,0.330000013113022,19,-4,2,-4,3,1,-4,-4,2,1,2,4,1,6,2,1,1,-4,1,7,9,-4,2,2,3,2,8,-2,1,0.777778029441833,10,-4,1.77964904969252e-43,0,0.246219992637634,0.330000013113022,225,3
"3123",2,2,1,2,2,3,-3,-4,1,1,1973,1,4,1,2,4,8,6,-4,0.660000026226044,158001,3,-4,-4,0.333332985639572,2,1,2,3,-4,-4,2,-4,10,3,1,1,1,0,1,2,0,1.40633869171143,1,4,1,6,-4,3,-4,2,-4,1,0.330000013113022,1,-4,2,7,0.60666698217392,10,-4,5,0.5,-4,2,2,-4,0.330000013113022,22,7,2,-4,4,0,-4,-4,-4,3,3,4,2,8,2,1,1,-4,1,7,6,-4,2,2,4,3,1,0,1,0,9,1,0.5,0.330000013113022,0.386667013168335,0.330000013113022,713,8
"3124",2,2,2,2,2,1,-3,-4,2,1,1967,2,3,1,2,4,3,5,-4,1,1400,2,-4,-4,0,3,1,2,2,-4,-4,1,-4,8,1,1,3,1,2,5,2,0,0.823876440525055,1,1,3,1,-4,2,1,2,-4,1,1,1,-4,2,9,1,5,-4,4,1,-4,1,2,-4,0.330000013113022,31,9,4,-4,3,0,-4,-4,-4,1,3,4,2,8,2,1,1,-4,1,5,8,-4,2,2,3,3,8,0,1,0.777778029441833,10,5,0.5,0.330000013113022,0.27666699886322,0,155,9
"3125",-4,1,2,2,1,1,-4,-4,1,1,1926,-4,5,1,-4,2,9,10,-4,0.660000026226044,1400,2,-4,-4,0.333332985639572,-4,-4,1,3,-4,-4,-4,-4,-4,1,1,4,-4,1,10,-4,0,1.07301497459412,1,-4,1,1,-4,4,-4,1,250032,1,0,2,-4,2,10,0.886667013168335,6,-4,-4,1,-4,1,2,-4,0,16,-4,3,-4,2,0,-4,-4,-4,-4,2,5,2,7,2,1,1,-4,-4,9,6,-4,1,2,2,3,8,0,1,0.777778029441833,9,-4,0,0,0.109999999403954,0.330000013113022,220,3
"3126",1,2,1,2,2,3,2,-4,1,1,1934,1,6,1,3,4,2,6,-4,1,-4,3,-4,-4,0,3,1,2,2,-4,-4,1,-4,1,1,0.660000026226044,4,1,1,10,2,0,0.96125078201294,1,1,1,1,-4,2,1,2,-4,1,1,1,-4,2,7,1,10,-4,2,1,-4,2,4,2,0.330000013113022,16,9,4,-4,2,0,-4,-4,-4,4,2,2,2,2,2,1,1,-4,-1,10,5,-4,2,2,4,3,1,-5,1,0,10,3,0,0.330000013113022,0.219999998807907,0.330000013113022,255,3
"3127",-4,2,2,2,2,1,-4,-4,1,2,1949,-4,3,1,-4,4,2,7,-4,1,-4,2,-4,-4,0.333332985639572,-4,-4,1,3,-4,-4,-4,-4,-4,1,1,1,-4,0,7,-4,0,0.441997468471527,1,-4,1,1,-4,1,-4,2,-1,1,0.330000013113022,2,-4,2,1,0.666666984558105,6,-4,-4,0,-4,1,2,-4,0.330000013113022,18,-4,2,-4,3,0,-4,-4,-4,-4,4,7,2,4,3,1,1,-4,-4,7,7,-4,2,2,4,3,5,0,1,0.444444000720978,7,-4,0.5,0.330000013113022,0.386667013168335,0.330000013113022,210,4
"3128",2,1,1,3,2,1,1,-4,1,1,1970,-1,6,1,3,4,2,-1,-4,0.330000013113022,-4,3,-4,-4,0.333332985639572,1,1,2,3,-4,-4,1,-4,2,1,1,1,1,1,10,-1,0,1,1,5,1,1,-4,2,-1,2,-4,1,0.660000026226044,2,-4,2,9,0.77666699886322,5,-4,1,1,-4,1,3,-4,0.660000026226044,20,8,2,-4,3,0,-4,-4,2,1,1,-1,1,2,3,1,1,-4,2,-1,5,-4,1,1,3,3,1,0,1,0,10,1,0,0.330000013113022,0.330000013113022,0.660000026226044,372,-1
"3129",2,2,1,2,1,1,-3,-4,1,1,1964,1,5,1,3,4,10,8,-4,0.660000026226044,8000,3,-4,-4,1,1,1,2,2,-4,-4,2,-4,8,6,1,1,1,3,5,2,0,0.502924561500549,1,1,4,1,-4,1,1,2,-4,1,0.660000026226044,2,-4,2,10,0.773333013057709,10,-4,4,1,-4,1,3,-4,0.330000013113022,18,4,2,-4,2,0,-4,-4,-4,2,6,7,2,4,2,1,1,-4,4,10,4,-4,2,2,3,3,10,0,1,1,8,3,0.5,0,0.386667013168335,0.660000026226044,155,3
"3130",1,2,2,1,1,1,1,-4,2,1,1954,1,3,1,1,4,10,10,-4,0.330000013113022,1319,1,-4,-4,0,1,1,1,3,-4,-4,1,-4,10,1,1,1,1,2,10,2,0,1,1,4,1,1,-4,1,2,2,-4,1,0,1,-4,1,1,0.443332999944687,10,-4,1,0,704018,2,3,-4,0,7,1,2,-4,1,0,-4,-4,1,1,3,10,2,1,1,1,2,-4,2,10,6,-4,2,2,1,3,1,0,1,0,10,3,0,0,0.109999999403954,0.330000013113022,816,10
"3131",1,2,1,3,1,1,-4,-4,1,-4,1944,1,5,0.660000026226044,2,3,3,5,-4,0.660000026226044,-4,2,-4,-4,0,1,1,-4,3,-4,-4,1,-4,5,1,0.660000026226044,1,1,1,9,2,0,0.708707988262177,1,1,1,1,7561004,4,2,2,756016,1,0.660000026226044,1,-4,2,6,0.886667013168335,1,-4,2,1,-4,2,-1,-4,0.330000013113022,25,-4,2,-4,2,0,-4,-4,2,4,4,5,2,5,4,1,1,-4,3,-1,8,-4,2,2,4,3,10,-2,1,1,8,-4,1.77964904969252e-43,0,0.246219992637634,0.330000013113022,225,3
"3132",-2,2,1,2,2,1,-3,-4,1,1,1936,1,3,1,1,3,2,2,-4,0.330000013113022,220,2,-4,-4,0,-2,1,2,1,-4,-4,1,-4,4,1,1,1,1,5,10,3,1,2.16054224967957,1,3,3,2,-4,4,2,2,-4,1,0.330000013113022,1,-4,2,10,0.219999998807907,10,-4,1,0,-4,2,2,-4,0,-3,7,2,-4,2,1,-4,-4,-4,3,3,10,2,2,2,1,1,-4,4,8,3,-4,2,1,2,3,1,-2,1,0,9,5,0,0.330000013113022,0.219999998807907,0.330000013113022,560,3
"3133",-4,2,1,2,2,-2,-4,-4,1,1,1967,-4,5,1,-4,-2,6,8,-4,0.660000026226044,1400,2,-4,-4,1,-4,-4,1,4,-4,-4,-4,-4,-4,3,1,3,-4,2,10,-4,0,1.07101500034332,1,-4,2,1,-4,4,-4,2,250036,1,0.330000013113022,2,-4,2,3,0.886667013168335,2,-4,-4,1,-4,3,-2,-4,0.330000013113022,18,-4,2,-4,2,0,-4,-4,-4,-4,4,5,2,8,2,1,1,-4,-4,5,7,-4,2,2,2,2,9,0,1,0.888889014720917,9,-4,0,0.330000013113022,0.219999998807907,0.330000013113022,220,6
"3134",1,1,1,2,1,1,1,-4,2,1,1987,1,5,1,2,4,8,6,-4,0.660000026226044,1319,2,-4,-4,0.333332985639572,1,1,2,4,-4,-4,1,-4,6,1,1,3,1,0,10,1,0,1,1,5,2,1,-4,1,2,1,-4,1,0.330000013113022,1,-4,1,10,0.886667013168335,6,-4,1,1,704002,3,2,-4,0.330000013113022,14,10,2,-4,1,0,-4,-4,1,1,1,10,2,1,2,1,1,-4,1,5,5,-4,1,1,2,3,4,0,1,0.333332985639572,10,4,0,0,0,0,816,8
"3135",1,2,1,-1,2,-2,2,-4,1,1,1950,2,5,1,4,-1,5,5,-4,0.660000026226044,1230,4,-4,-4,0.333332985639572,1,1,1,1,-4,-4,1,-4,6,3,1,1,1,1,-2,-1,0,1,0.660000026226044,2,3,-1,-4,2,-2,2,-4,1,1,1,-4,2,6,0.496666997671127,4,-4,1,0.5,891021,-2,-1,-4,1,-1,-1,3,-4,2,0,-4,-4,-4,1,5,5,2,-3,-1,1,1,-4,4,5,2,-4,2,2,4,-1,1,-2,0.915000021457672,0,10,-1,0,0.330000013113022,0.219999998807907,0.330000013113022,345,1
"3136",1,1,1,3,2,2,1,-4,2,1,1982,2,3,1,2,2,5,8,-4,0.330000013113022,-4,2,-4,-4,1,1,2,1,4,-4,-4,2,-4,8,5,1,1,1,0,9,2,0,1,1,2,1,1,-4,1,3,2,-4,1,0.660000026226044,2,-4,2,10,0.330000013113022,10,-4,1,0,-4,1,3,-4,0.660000026226044,23,4,3,-4,2,0,-4,-4,2,1,3,-2,1,-3,3,1,1,-4,2,10,3,-4,2,2,2,3,1,0,1,0,6,1,0,0.330000013113022,0.219999998807907,0.330000013113022,372,6
"3137",3,1,1,-1,2,1,2,-4,2,1,1982,1,2,1,1,2,6,7,-4,0.660000026226044,220,1,-4,-4,0.333332985639572,1,1,3,2,-4,-4,1,-4,-1,1,1,2,1,1,9,-1,0,1,1,4,1,8,-4,4,3,1,-4,1,0.330000013113022,1,-4,2,10,0.886667013168335,6,-4,2,1,-4,3,-1,-4,0.660000026226044,21,6,4,-4,1,0,-4,-4,-4,2,3,-1,1,-3,1,1,1,-4,-1,1,4,-4,1,1,2,3,1,-4,1,0,6,3,0.5,0.330000013113022,0.27666699886322,0,551,2
"3138",1,2,1,3,1,2,-3,-4,1,1,1942,1,5,1,2,4,5,-1,-4,0.330000013113022,1400,4,-4,-4,0.0500000007450581,3,1,2,-1,-4,-4,2,-4,8,1,1,2,-1,2,10,4,0,1.09569096565247,0.660000026226044,5,1,1,-4,4,2,2,5,1,0.660000026226044,2,-4,2,10,0.477189987897873,NA,-4,1,0.5,-4,2,-1,-4,0.660000026226044,20,10,2,-4,3,0,-4,-4,-4,1,1,10,2,-3,4,0.660000026226044,1,-4,3,-1,8,-4,2,2,3,-1,1,2,0.745000004768372,0,10,4,0,0,0.109999999403954,0.330000013113022,290,10
"3139",2,2,2,3,2,2,1,-4,2,1,1977,1,3,1,2,3,10,9,-4,0.330000013113022,1400,3,-4,-4,0,2,1,1,1,-4,-4,2,-4,7,1,1,2,1,2,10,2,0,0.531379580497742,1,4,2,1,-4,1,1,2,-4,1,0.330000013113022,2,-4,2,10,0.109999999403954,10,-4,3,0,-4,2,3,-4,0.330000013113022,23,10,3,-4,1,0,-4,-4,2,1,1,6,2,1,3,1,1,-4,1,10,2,-4,2,1,3,1,8,-3,1,0.777778029441833,10,2,0,0.330000013113022,0.109999999403954,0,352,10
"3140",3,2,1,3,1,1,1,-4,2,1,1985,1,2,1,3,3,4,6,-4,0.330000013113022,-2,2,-4,-4,1,3,1,3,2,-4,-4,1,-4,7,5,1,2,1,0,9,2,0,1,1,3,4,2,-4,1,2,2,-4,1,0.660000026226044,1,-4,2,9,0.663332998752594,9,-4,2,1,-4,1,3,-4,0.660000026226044,14,6,3,-4,3,0,-4,-4,-4,2,1,5,2,4,3,1,1,-4,2,3,4,-4,2,2,3,2,2,-5,1,0.111111000180244,9,2,0.5,0,0.166666999459267,0,530,6
"3141",2,2,1,2,3,1,2,-4,2,1,1940,1,4,1,3,4,6,7,-4,0.330000013113022,1400,2,-4,-4,0,1,2,1,1,-4,-4,2,-4,6,1,1,1,1,2,-1,3,0,1,1,4,3,1,-4,4,3,2,6,1,0.660000026226044,1,-4,2,10,0.610000014305115,6,-4,1,0.5,-4,2,-1,-4,0.660000026226044,15,8,2,-4,1,0,-4,-4,-4,2,2,5,1,-3,3,1,1,-4,2,-1,5,-4,2,2,3,3,1,0,1,0,10,3,0,0.660000026226044,0.330000013113022,0.330000013113022,360,5
"3142",1,2,1,3,3,1,1,-4,2,1,1976,1,6,1,3,2,3,4,-4,0.660000026226044,1260,2,-4,-4,0.666666984558105,3,1,2,3,-4,-4,1,-4,7,2,1,1,2,2,8,4,0,1,1,3,2,1,-4,1,3,2,-4,1,0.330000013113022,2,-4,1,9,0.773333013057709,10,-4,1,1,-4,2,3,-4,0.330000013113022,-2,5,2,-4,2,0,-4,-4,2,4,4,-2,1,4,3,1,2,-4,2,-1,3,-4,2,2,2,2,1,0,1,0,9,2,0,0.660000026226044,0.330000013113022,0.330000013113022,850,3
"3143",2,1,1,3,1,2,-3,-4,1,1,1974,2,4,0.660000026226044,1,2,1,10,-4,0.660000026226044,101,4,-4,-4,1,2,2,2,3,-4,-4,1,-4,5,10,1,1,1,1,7,2,0,1.19338417053223,1,-2,2,1,-4,2,3,2,36005,1,0,1,-4,2,1,0.773333013057709,10,-4,-2,1,-4,1,3,-4,0,16,10,4,-4,2,0,-4,-4,-4,1,3,10,2,6,3,1,1,-4,4,5,10,-4,2,1,1,3,1,0,1,0,5,5,1.77964904969252e-43,0,0.246219992637634,0.330000013113022,900,10
"3144",3,-4,2,-2,-2,-2,1,-4,1,2,1969,2,-2,0.660000026226044,2,4,5,6,-4,1.77964904969252e-43,80,-2,-4,-4,1,3,-4,3,3,-4,-4,-4,-4,6,4,0.660000026226044,3,-2,1,6,-2,0,1,1,5,2,3,-4,1,-2,-4,392003,1,1.77964904969252e-43,1,-4,-4,5,1.77964904969252e-43,6,-4,2,1.77964904969252e-43,-4,-2,-2,-4,1.77964904969252e-43,18,5,-4,-4,-2,0,-4,-4,-4,3,-2,-2,2,5,-2,0.660000026226044,1,-4,2,6,5,-4,-4,2,-2,-2,5,0,0.915000021457672,0.444444000720978,6,3,1,1.77964904969252e-43,1.77964904969252e-43,1.77964904969252e-43,740,5
"3145",1,2,2,4,1,1,2,-4,1,1,1947,2,4,1,3,4,8,9,-4,0.660000026226044,530,3,-4,-4,1,3,1,3,2,-4,-4,1,-4,8,2,1,1,1,1,10,3,0,1.38677740097046,1,5,1,3,-4,4,3,2,-4,1,0.330000013113022,1,-4,2,2,0.60666698217392,9,-4,1,0.5,-4,2,4,-4,0.330000013113022,14,9,2,-4,2,0,-4,-4,-4,1,2,5,2,10,2,1,1,-4,2,5,9,-4,2,1,4,3,5,0,1,0.444444000720978,8,4,0,0,0,0,310,8
